ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2019-11-25,4211.186744112106,3920.197909198093,4476.032513291728,4211.186744112106,4211.186744112106,2.09741099407819,2.09741099407819,2.09741099407819,16.409234050551277,16.409234050551277,16.409234050551277,-14.311823056473086,-14.311823056473086,-14.311823056473086,0.0,0.0,0.0,4213.284155106184
2019-11-26,4207.933087238839,3962.5266981835293,4481.849359469705,4207.933087238839,4207.933087238839,8.41013090475046,8.41013090475046,8.41013090475046,15.720535395969488,15.720535395969488,15.720535395969488,-7.310404491219031,-7.310404491219031,-7.310404491219031,0.0,0.0,0.0,4216.343218143589
2019-11-27,4204.679430365571,3945.5054526939225,4488.001219338284,4204.679430365571,4204.679430365571,17.214967308536835,17.214967308536835,17.214967308536835,17.660858379868312,17.660858379868312,17.660858379868312,-0.44589107133147815,-0.44589107133147815,-0.44589107133147815,0.0,0.0,0.0,4221.8943976741075
2019-11-28,4201.425773492303,3947.8471213862254,4491.69687561859,4201.425773492303,4201.425773492303,23.232154719007486,23.232154719007486,23.232154719007486,17.028642250001113,17.028642250001113,17.028642250001113,6.203512469006374,6.203512469006374,6.203512469006374,0.0,0.0,0.0,4224.657928211311
2019-11-29,4198.172116619034,3968.1057048136604,4522.480183131799,4198.172116619034,4198.172116619034,35.87579075066676,35.87579075066676,35.87579075066676,23.31364632240988,23.31364632240988,23.31364632240988,12.562144428256879,12.562144428256879,12.562144428256879,0.0,0.0,0.0,4234.047907369701
2019-12-02,4188.411145999231,3955.624523915363,4490.852123372246,4188.411145999231,4188.411145999231,45.624582956952885,45.624582956952885,45.624582956952885,16.40923405065871,16.40923405065871,16.40923405065871,29.21534890629417,29.21534890629417,29.21534890629417,0.0,0.0,0.0,4234.035728956183
2019-12-03,4185.157489125964,3953.1867535402366,4503.702007344169,4185.157489125964,4185.157489125964,49.49183144991952,49.49183144991952,49.49183144991952,15.72053539594798,15.72053539594798,15.72053539594798,33.77129605397155,33.77129605397155,33.77129605397155,0.0,0.0,0.0,4234.649320575883
2019-12-04,4181.903832252696,3972.8473708614074,4522.121028493146,4181.903832252696,4181.903832252696,55.42125234580399,55.42125234580399,55.42125234580399,17.660858379879212,17.660858379879212,17.660858379879212,37.76039396592478,37.76039396592478,37.76039396592478,0.0,0.0,0.0,4237.325084598499
2019-12-05,4178.650175379428,3947.560155381603,4502.572018894232,4178.650175379428,4178.650175379428,58.18688310337813,58.18688310337813,58.18688310337813,17.028642249959187,17.028642249959187,17.028642249959187,41.15824085341894,41.15824085341894,41.15824085341894,0.0,0.0,0.0,4236.837058482806
2019-12-06,4175.39651850616,3969.5368878874538,4500.239017710604,4175.39651850616,4175.39651850616,67.2666490341732,67.2666490341732,67.2666490341732,23.313646322505065,23.313646322505065,23.313646322505065,43.953002711668134,43.953002711668134,43.953002711668134,0.0,0.0,0.0,4242.663167540333
